chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1541030401,2018-11-01T00:00:01Z,N8IK-9,N3HF-1?,2(0/0),0,`,N8IK-9,/>,38.877000,-77.274000,51.0,75.0,106.0,,,,Kenwood TM-D710,In Service,,n8ik@arrl.net
0,1541030403,2018-11-01T00:00:03Z,N8IK-9,W4VA-10,2(0/0),0,`,N8IK-9,/>,38.877000,-77.274000,51.0,75.0,106.0,,,,Kenwood TM-D710,In Service,,n8ik@arrl.net
0,1541030408,2018-11-01T00:00:08Z,WC4J-3,N3HF-1?,4(0/0),0,;,506,/d,38.656167,-77.442167,,,,,,,APRSISCE win32 version,,,Coles VFD
0,1541030410,2018-11-01T00:00:10Z,WC4J-3,W4VA-10,2(0/0),0,;,506,/d,38.656167,-77.442167,,,,,,,APRSISCE win32 version,,,Coles VFD
0,1541030431,2018-11-01T00:00:31Z,W4VA-10,W4VA-10,3(0/0),0,:,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1541030432,2018-11-01T00:00:32Z,W4VA-10,W4VA-10,2(0/0),0,:,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1541030433,2018-11-01T00:00:33Z,W4VA-10,W4VA-10,3(0/0),0,:,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1541030435,2018-11-01T00:00:35Z,W4VA-10,N3HF-1?,3(0/0),0,:,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1541030436,2018-11-01T00:00:36Z,W4VA-10,N3HF-1?,2(0/0),0,:,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1541030436,2018-11-01T00:00:36Z,W4VA-10,N3HF-1?,4(0/0),0,:,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1541030450,2018-11-01T00:00:50Z,W4VA-10,W4VA-10,2(0/0),0,T,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,"Seq=952, Supply=11.89 Volts, Humidity=46.0 %, Temp=71.6 deg.F, 5GHz_remote=-68 dBm, 5GHz_base=-66 dBm, unused= unused0, unused= unused0, unused= unused0, 5G_link= 5G_Link1, AllStar= AllStar1, APRS= APRS1, unused= unused0, DR1X= DR1X1",
0,1541030451,2018-11-01T00:00:51Z,W4VA-10,N3HF-1?,2(0/0),0,T,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,"Seq=952, Supply=11.89 Volts, Humidity=46.0 %, Temp=71.6 deg.F, 5GHz_remote=-68 dBm, 5GHz_base=-66 dBm, unused= unused0, unused= unused0, unused= unused0, 5G_link= 5G_Link1, AllStar= AllStar1, APRS= APRS1, unused= unused0, DR1X= DR1X1",
0,1541030458,2018-11-01T00:00:58Z,W4VA-10,W4VA-10,2(0/0),0,<,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,"IGATE,MSG_CNT=0,PKT_CNT=0,DIR_CNT=24,LOC_CNT=78,RF_CNT=107,UPL_CNT=300563,DNL_CNT=108850"
0,1541030459,2018-11-01T00:00:59Z,W4VA-10,N3HF-1?,3(0/0),0,<,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,"IGATE,MSG_CNT=0,PKT_CNT=0,DIR_CNT=24,LOC_CNT=78,RF_CNT=107,UPL_CNT=300563,DNL_CNT=108850"
0,1541030469,2018-11-01T00:01:09Z,WC4J-3,N3HF-1?,3(0/0),0,;,517,/d,38.625833,-77.347500,,,,,,,APRSISCE win32 version,,,Dumfries Triangle VFD
0,1541030495,2018-11-01T00:01:35Z,N3UJJ-6,W4VA-10,1(0/0),0,!,N3UJJ-6,S#,38.988500,-76.499000,,,,,,,Kantronics KPC-3 rom versions,,," W2, MDn-N, Annapolis Digipeater"
