chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1537315204,2018-09-19T00:00:04Z,K4EME-3,W4VA-10,3(0/0),0,!,K4EME-3,/#,38.165333,-79.314167,,,,,,,,,,"/WIDE-RELAY digi on Elliott Knob,VA A=4440"
0,1537315205,2018-09-19T00:00:05Z,WC4J-3,WC4J-3,2(0/0),0,;,516,/d,38.731333,-77.418500,,,,,,,APRSISCE win32 version,,,Buckhall VFD
0,1537315206,2018-09-19T00:00:06Z,WC4J-3,N3HF-1?,2(0/0),0,;,516,/d,38.731333,-77.418500,,,,,,,APRSISCE win32 version,,,Buckhall VFD
0,1537315207,2018-09-19T00:00:07Z,WC4J-3,W4VA-10,1(0/0),0,;,516,/d,38.731333,-77.418500,,,,,,,APRSISCE win32 version,,,Buckhall VFD
0,1537315215,2018-09-19T00:00:15Z,NU3S-7,N3HF-1?,2(0/0),0,=,NU3S-7,/_,40.379167,-80.080000,,,,,,,Kenwood D710,,,
0,1537315217,2018-09-19T00:00:17Z,NU3S-7,W4VA-10,3(0/0),0,=,NU3S-7,/_,40.379167,-80.080000,,,,,,,Kenwood D710,,,
0,1537315220,2018-09-19T00:00:20Z,KD2EHE,W4VA-10,5(0/0),0,',KD2EHE,/-,39.954167,-74.879000,0.0,,,,,,Kenwood TH-D72,Off Duty,,
0,1537315227,2018-09-19T00:00:27Z,N3KTX-1,W4VA-10,3(0/0),0,!,N3KTX-1,S#,39.285500,-76.739333,,,,,,,Kantronics KPC-3 rom versions,,, W2.MDn   MasonDixon Group
0,1537315235,2018-09-19T00:00:35Z,WC4J-3,WC4J-3,4(0/0),0,;,513,/d,38.656667,-77.341667,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1537315237,2018-09-19T00:00:37Z,WC4J-3,W4VA-10,3(0/0),0,;,513,/d,38.656667,-77.341667,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1537315242,2018-09-19T00:00:42Z,KK4OIX-4,N3HF-1?,3(0/0),0,`,KK4OIX-4,/>,38.923333,-77.199667,0.0,26.0,107.0,,,,Kenwood TH-D72,Off Duty,,
