chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1538438401,2018-10-02T00:00:01Z,N3UJJ-6,N3HF-1?,2(0/0),0,!,N3UJJ-6,S#,38.988500,-76.499000,,,,,,,Kantronics KPC-3 rom versions,,," W2, MDn-N, Annapolis Digipeater"
0,1538438428,2018-10-02T00:00:28Z,W4HFH-13,N3HF-1?,3(0/0),0,!,W4HFH-13,S#,38.821167,-77.124000,,,,,,,"DireWolf, WB2OSZ",,,URDC 1200
0,1538438433,2018-10-02T00:00:33Z,WC4J-3,N3HF-1?,2(0/0),0,;,509,/d,38.770833,-77.446333,,,,,,,APRSISCE win32 version,,,Manassas Park FD
0,1538438459,2018-10-02T00:00:59Z,KJ4RPW-3,N3HF-1?,1(0/0),0,!,KJ4RPW-3,S#,37.984167,-78.485000,,,,,,,Kantronics KPC-3 rom versions,,,"/W3,VAn,Wn  CHARLOTTESVILLE, VA"
0,1538438463,2018-10-02T00:01:03Z,WC4J-3,N3HF-1?,2(0/0),0,;,517,/d,38.625833,-77.347500,,,,,,,APRSISCE win32 version,,,Dumfries Triangle VFD
0,1538438477,2018-10-02T00:01:17Z,KB3FWW-9,N3HF-1?,2(0/0),0,`,KB3FWW-9,\K,38.268833,-76.459167,0.0,,35.0,,,,Kenwood TM-D710,Off Duty,,
0,1538438479,2018-10-02T00:01:19Z,KE4FYL-1,N3HF-1?,3(0/0),0,!,KE4FYL-1,/#,39.116167,-77.582000,,,,,,,UIdigi,,," Fill-In W1,VA1 Leesburg VA"
0,1538438482,2018-10-02T00:01:22Z,AE5Z-9,N3HF-1?,2(0/0),0,`,AE5Z-9,/>,39.000000,-76.718667,0.0,39.0,,147.105,+600,107.2,Kenwood TM-D710,In Service,, & V-Alert
0,1538438488,2018-10-02T00:01:28Z,N3HYM-9,N3HF-1?,2(0/0),0,=,N3HYM-9,/B,39.425000,-77.503500,,,,,,,John G8BPQ Digipeater/IGate ,,," BPQ32 Igate V Frederick,Md.,Network Node FRDK/N3HYM-5,n3hymbbs@gmail.com"
0,1538438492,2018-10-02T00:01:32Z,W4IY,N3HF-1?,2(0/0),0,!,W4IY,/&,38.650500,-77.275167,,,,,,,APRS4R software interface,,,APRS4R    Woodbridge  VA
0,1538438529,2018-10-02T00:02:09Z,W3SMD-1,N3HF-1,2(0/0),0,!,W3SMD-1,S#,38.494333,-76.700000,,,,,,,Kantronics KPC-3 rom versions,,," W3, MD3-3, Hidden River RD"
0,1538438553,2018-10-02T00:02:33Z,WC4J-3,N3HF-1?,2(0/0),0,;,510,/d,38.629167,-77.315167,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1538438581,2018-10-02T00:03:01Z,N3HF-1,N3HF-1,2(0/0),0,;,IRLP-4712,I0,39.040000,-76.992167,,,,443.450,,156.7,,,, N3HF-R
0,1538438585,2018-10-02T00:03:05Z,WC4J-3,N3HF-1?,1(0/0),0,;,511,/d,38.786833,-77.508000,,,,,,,APRSISCE win32 version,,,Stonewall Jackson FD
0,1538438589,2018-10-02T00:03:09Z,KC3CNQ,N3HF-1?,3(0/0),0,>,KC3CNQ,/ ,,,,,,,,,Tiny Track III,,,MicroTrak FA v1.42
0,1538438595,2018-10-02T00:03:15Z,KC3CNQ,N3HF-1?,3(0/0),0,`,KC3CNQ,/>,39.179321,-77.273288,0.0,221.0,130.0,,,,Byonics TinyTrack3,In Service,"Seq=1, A1=383, A2=609",MT-RTG
0,1538438604,2018-10-02T00:03:24Z,KC3CNQ,N3HF-1?,2(0/0),0,`,KC3CNQ,/>,39.179352,-77.273249,0.0,36.0,136.0,,,,Byonics TinyTrack3,In Service,"Seq=1, A1=429, A2=608",MT-RTG
0,1538438613,2018-10-02T00:03:33Z,WC4J-3,N3HF-1?,4(0/0),0,;,518,/d,38.666000,-77.381833,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1538438642,2018-10-02T00:04:02Z,K4DPF-2,N3HF-1?,2(0/0),0,_,K4DPF-2,/U,,,,,,,,,Byons WXTrac,,,
0,1538438645,2018-10-02T00:04:05Z,WC4J-3,N3HF-1?,2(0/0),0,;,521,/d,38.751167,-77.480167,,,,,,,APRSISCE win32 version,,,Manassas Rescue SQD
0,1538438673,2018-10-02T00:04:33Z,WC4J-3,N3HF-1?,3(0/0),0,;,512,/d,38.635833,-77.276167,,,,,,,APRSISCE win32 version,,,OWL VFD
0,1538438703,2018-10-02T00:05:03Z,WC4J-3,N3HF-1?,2(0/0),0,;,503R,/d,38.558000,-77.325500,,,,,,,APRSISCE win32 version,,,Dumfries Triangle VFD
0,1538438703,2018-10-02T00:05:03Z,N3HF-1,N3HF-1,2(0/0),0,;,EL-84345,E0,39.040000,-76.992167,,,,443.450,,156.7,Kantronics KPC-3 rom versions,,, N3HF-R
0,1538438710,2018-10-02T00:05:10Z,AE4ML-1,N3HF-1,2(0/0),0,!,AE4ML-1,S#,38.300000,-77.457167,,,,,,,Kantronics KPC-3 rom versions,,,"6/W3,VA3/Fredericksburg"
0,1538438711,2018-10-02T00:05:11Z,AE4ML-1,N3HF-1?,2(0/0),0,;,442.850VA,/r,38.300833,-77.456833,,,,442.850,,107.2,Kantronics KPC-3 rom versions,,, lnkd 146.775/224.900
0,1538438712,2018-10-02T00:05:12Z,AE4ML-1,N3HF-1?,4(0/0),0,;,147.015va,/r,38.275167,-77.543333,,,,147.015,,79.7,Kantronics KPC-3 rom versions,,,                   
0,1538438720,2018-10-02T00:05:20Z,KB3FWW-9,N3HF-1?,2(0/0),0,`,KB3FWW-9,\K,38.268833,-76.459167,0.0,,35.0,,,,Kenwood TM-D710,Off Duty,,
0,1538438732,2018-10-02T00:05:32Z,WC4J-3,N3HF-1?,1(0/0),0,;,514,/d,38.688000,-77.313833,,,,,,,APRSISCE win32 version,,,OWL VFD
0,1538438743,2018-10-02T00:05:43Z,WX4C,N3HF-1?,2(0/0),0,',WX4C,/.,38.504333,-78.767333,0.0,,,,,,Kenwood TM-D710,Committed,,www.wx4c.com
