chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1539388803,2018-10-13T00:00:03Z,WC4J,N3HF-1?,2(0/0),0,>,WC4J,/ ,,,,,,,,,APRSISCE win32 version,,,in service
0,1539388806,2018-10-13T00:00:06Z,WC4J-3,N3HF-1?,4(0/0),0,;,508,/d,38.794333,-77.449667,,,,,,,APRSISCE win32 version,,,Yorkshire VFD
0,1539388826,2018-10-13T00:00:26Z,KC4DV-9,N3HF-1?,3(0/0),0,`,KC4DV-9,/>,38.751667,-77.450000,15.0,157.0,77.0,,,,Yaesu FTM-400DR,En Route,,
0,1539388830,2018-10-13T00:00:30Z,KJ4RPW-3,N3HF-1?,2(0/0),0,!,KJ4RPW-3,S#,37.984167,-78.485000,,,,,,,Kantronics KPC-3 rom versions,,,"/W3,VAn,Wn  CHARLOTTESVILLE, VA"
0,1539388835,2018-10-13T00:00:35Z,WC4J-3,N3HF-1?,3(0/0),0,;,516,/d,38.731333,-77.418500,,,,,,,APRSISCE win32 version,,,Buckhall VFD
0,1539388864,2018-10-13T00:01:04Z,WC4J-3,N3HF-1?,2(0/0),0,;,502,/d,38.663333,-77.255667,,,,,,,APRSISCE win32 version,,,OWL VFD
0,1539388869,2018-10-13T00:01:09Z,KC4DV-9,KC4DV-9,4(0/0),0,`,KC4DV-9,/>,38.750000,-77.448333,7.0,166.0,84.0,,,,Yaesu FTM-400DR,En Route,,
0,1539388877,2018-10-13T00:01:17Z,AB2S-2,N3HF-1?,2(0/0),0,>,AB2S-2,/U,,,,,,,,,"DIXPRS - Bela, HA5DI",,,/TJREVERB
0,1539388880,2018-10-13T00:01:20Z,AB2S-2,N3HF-1,3(0/0),0,>,AB2S-2,/U,,,,,,,,,"DIXPRS - Bela, HA5DI",,,/TJREVERB
0,1539388895,2018-10-13T00:01:35Z,WC4J-3,N3HF-1?,2(0/0),0,;,507,/d,38.707167,-77.452833,,,,,,,APRSISCE win32 version,,,Lake Jackson VFD
0,1539388897,2018-10-13T00:01:37Z,W4IY,N3HF-1,4(0/0),0,>,W4IY,/ ,,,,,,,,,Open Track,,,W4IY YORK DRIVE
0,1539388898,2018-10-13T00:01:38Z,W4IY,N3HF-1,4(0/0),0,!,W4IY,/.,63.996858,-127.993421,,,3.3,,,,Open Track,,,-R1T2WX
0,1539388912,2018-10-13T00:01:52Z,KC3BBT-13,N3HF-1,4(0/0),0,@,KC3BBT-13,/_,38.966000,-77.094000,,,,,,,>40 APRSmax,,,
0,1539388920,2018-10-13T00:02:00Z,W4HFH-15,N3HF-1?,3(0/0),0,!,W4HFH-15,/#,38.811167,-77.123667,,,,,,,Open Track,,,WIDE1-1 Fill-in digi at 190ft
0,1539388924,2018-10-13T00:02:04Z,WC4J-3,N3HF-1?,3(0/0),0,;,520,/d,38.647667,-77.306333,,,,,,,APRSISCE win32 version,,,Dale City FD
0,1539388947,2018-10-13T00:02:27Z,KC4DV-9,KC4DV-9,3(0/0),0,`,KC4DV-9,/>,38.745000,-77.450000,10.0,193.0,84.0,,,,Yaesu FTM-400DR,En Route,,
0,1539388947,2018-10-13T00:02:27Z,KC4DV-9,N3HF-1?,3(0/0),0,`,KC4DV-9,/>,38.745000,-77.450000,10.0,193.0,84.0,,,,Yaesu FTM-400DR,En Route,,
0,1539388954,2018-10-13T00:02:34Z,WC4J-3,N3HF-1?,2(0/0),0,;,518,/d,38.666000,-77.381833,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1539388984,2018-10-13T00:03:04Z,WC4J-3,N3HF-1?,2(0/0),0,;,521,/d,38.751167,-77.480167,,,,,,,APRSISCE win32 version,,,Manassas Rescue SQD
0,1539389005,2018-10-13T00:03:25Z,N3HF-1,N3HF-1,2(0/0),0,;,IRLP-4712,I0,39.040000,-76.992167,,,,443.450,,156.7,,,, N3HF-R
0,1539389012,2018-10-13T00:03:32Z,W4CLK,N3HF-1?,2(0/0),0,`,W4CLK,\K,38.903333,-77.262833,9.0,257.0,121.0,,,,Kenwood TM-D710,Off Duty,,
0,1539389016,2018-10-13T00:03:36Z,WC4J-3,N3HF-1?,3(0/0),0,;,504,/d,38.804000,-77.618833,,,,,,,APRSISCE win32 version,,,Gainsville VFD
0,1539389017,2018-10-13T00:03:37Z,KC4DV-9,KC4DV-9,3(0/0),0,`,KC4DV-9,/>,38.741667,-77.450000,13.0,189.0,93.0,,,,Yaesu FTM-400DR,En Route,,
0,1539389033,2018-10-13T00:03:53Z,K4DPF-2,N3HF-1?,2(0/0),0,_,K4DPF-2,/U,,,,,,,,,Byons WXTrac,,,
0,1539389045,2018-10-13T00:04:05Z,WC4J-3,N3HF-1?,2(0/0),0,;,510,/d,38.629167,-77.315167,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1539389070,2018-10-13T00:04:30Z,K4EME-3,N3HF-1?,2(0/0),0,!,K4EME-3,/#,38.165333,-79.314167,,,,,,,,,,"/WIDE-RELAY digi on Elliott Knob,VA A=4440"
0,1539389104,2018-10-13T00:05:04Z,WC4J-3,N3HF-1?,2(0/0),0,;,524,/d,38.831000,-77.663833,,,,,,,APRSISCE win32 version,,,PWC Station 25
0,1539389127,2018-10-13T00:05:27Z,N3HF-1,N3HF-1,4(0/0),0,;,EL-84345,E0,39.040000,-76.992167,,,,443.450,,156.7,Kantronics KPC-3 rom versions,,, N3HF-R
0,1539389134,2018-10-13T00:05:34Z,WC4J-3,N3HF-1?,3(0/0),0,;,523,/d,38.586500,-77.304833,,,,,,,APRSISCE win32 version,,,Dumfries Triangle VFD
0,1539389166,2018-10-13T00:06:06Z,WC4J-3,N3HF-1?,4(0/0),0,;,525,/d,38.753167,-77.573000,,,,,,,APRSISCE win32 version,,,Nokesville Vol FD
