chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1533600015,2018-08-07T00:00:15Z,WC4J-14,N3HF-1?,4(0/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,352.0,80.0,,,,Kenwood TM-D700,In Service,,
0,1533600017,2018-08-07T00:00:17Z,WC4J-14,N3HF-1?,4(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,352.0,80.0,,,,Kenwood TM-D700,In Service,,
0,1533600022,2018-08-07T00:00:22Z,WC4J-3,N3HF-1?,3(1/1),0,;,520,/d,38.647667,-77.306333,,,,,,,APRSISCE win32 version,,,Dale City FD
0,1533600052,2018-08-07T00:00:52Z,WR4CV-4,N3HF-1?,4(0/1),0,!,WR4CV-4,/#,37.795667,-79.180167,,,,,,,Open Track,,,!3747.74N/07910.81W#APRS+ QRT2018/06/06 Rocky Mtn@4150ft ASL
0,1533600054,2018-08-07T00:00:54Z,WC4J-3,N3HF-1?,5(1/1),0,;,504,/d,38.804000,-77.618833,,,,,,,APRSISCE win32 version,,,Gainsville VFD
0,1533600076,2018-08-07T00:01:16Z,WC4J-14,N3HF-1?,2(0/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,168.0,79.0,,,,Kenwood TM-D700,In Service,,NCC-1701A
0,1533600078,2018-08-07T00:01:18Z,WC4J-14,N3HF-1?,3(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,168.0,79.0,,,,Kenwood TM-D700,In Service,,NCC-1701A
0,1533600082,2018-08-07T00:01:22Z,WC4J-3,N3HF-1?,3(1/1),0,;,515,/d,38.880667,-77.634000,,,,,,,APRSISCE win32 version,,,Evergreen FD
0,1533600103,2018-08-07T00:01:43Z,N3HF-1,N3HF-1,3(0/1),0,;,EL-84345,E0,39.040000,-76.992167,,,,443.450,,156.7,Kantronics KPC-3 rom versions,,, N3HF-R
0,1533600112,2018-08-07T00:01:52Z,WC4J-3,N3HF-1?,5(1/1),0,;,525,/d,38.753167,-77.573000,,,,,,,APRSISCE win32 version,,,Nokesville Vol FD
0,1533600125,2018-08-07T00:02:05Z,N3LJS-2,N3HF-1?,2(1/1),0,!,N3LJS-2,L#,39.620833,-78.620333,,,,,,,Kantronics KPC-3 rom versions,,,"/R,MDn,Wn ALLEGANY CO.,MD RACES DIGI"
0,1533600137,2018-08-07T00:02:17Z,WC4J-14,N3HF-1?,4(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,257.0,82.0,,,,Kenwood TM-D700,In Service,,
0,1533600139,2018-08-07T00:02:19Z,WC4J-14,N3HF-1?,4(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,257.0,82.0,,,,Kenwood TM-D700,In Service,,
0,1533600143,2018-08-07T00:02:23Z,WC4J-3,N3HF-1?,4(1/1),0,;,526,/d,38.684667,-77.360000,,,,,,,APRSISCE win32 version,,,PWC FD Station 26
0,1533600156,2018-08-07T00:02:36Z,W4ABN-3,N3HF-1?,4(1/1),0,`,W4ABN-3,/k,38.936773,-77.543819,0.0,59.0,106.0,,,,Byonics TinyTrack3,In Service,"Seq=978, A1=399, A2=638",
0,1533600161,2018-08-07T00:02:41Z,N3HF-1,N3HF-1,4(1/1),0,;,443.450MD,/r,39.040000,-76.992167,,,,443.450,,156.7,,,, N3HF-R
0,1533600172,2018-08-07T00:02:52Z,WC4J-3,N3HF-1?,4(1/1),0,;,Heathcote,/h,38.820667,-77.641833,,,,,,,APRSISCE win32 version,,,Heathcote Hospital
0,1533600180,2018-08-07T00:03:00Z,WC4J,N3HF-1?,4(1/1),0,@,WC4J,/#,38.913333,-78.176333,,,,144.390,,,APRSISCE win32 version,,,144.39 APRS
0,1533600187,2018-08-07T00:03:07Z,KJ4RPW-3,N3HF-1?,2(1/1),0,!,KJ4RPW-3,S#,37.984167,-78.485000,,,,,,,Kantronics KPC-3 rom versions,,,"/W3,VAn,Wn  CHARLOTTESVILLE, VA"
0,1533600199,2018-08-07T00:03:19Z,WC4J-14,N3HF-1?,4(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,359.0,81.0,,,,Kenwood TM-D700,In Service,,
0,1533600201,2018-08-07T00:03:21Z,WC4J-14,N3HF-1?,4(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,359.0,81.0,,,,Kenwood TM-D700,In Service,,
0,1533600203,2018-08-07T00:03:23Z,WC4J-3,N3HF-1?,5(1/1),0,;,508,/d,38.794333,-77.449667,,,,,,,APRSISCE win32 version,,,Yorkshire VFD
0,1533600215,2018-08-07T00:03:35Z,N3HF-1,N3HF-1,4(0/1),0,!,N3HF-1,S#,38.684500,-77.418333,,,,,,,Kantronics KPC-3 rom versions,,,"/W3,VAn,Independent Hill VA /A=00354"
0,1533600246,2018-08-07T00:04:06Z,W4WFF-5,N3HF-1?,3(0/1),0,!,W4WFF-5,/#,37.937167,-75.474333,,,,,,,Open Track,,," 08.9V Wallops Island, VA Digipeater Wn-n,VAn-n"
0,1533600260,2018-08-07T00:04:20Z,WC4J-14,N3HF-1?,4(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,355.0,78.0,,,,Kenwood TM-D700,In Service,,
0,1533600262,2018-08-07T00:04:22Z,WC4J-14,N3HF-1?,4(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,355.0,78.0,,,,Kenwood TM-D700,In Service,,
0,1533600263,2018-08-07T00:04:23Z,WC4J-3,N3HF-1?,2(1/1),0,;,PW HOSP,/h,38.767167,-77.487167,,,,,,,APRSISCE win32 version,,,PWC NOVANT HOSPITAL
0,1533600267,2018-08-07T00:04:27Z,N4DSL-3,N3HF-1?,3(1/1),0,!,N4DSL-3,S#,38.444000,-78.734833,,,,,,,Kantronics KPC-3 rom versions,,,"/VAn,Wn Digi on Lairds Knob, VA A=3200"
0,1533600276,2018-08-07T00:04:36Z,W4ABN-3,N3HF-1?,3(1/1),0,`,W4ABN-3,/k,38.936777,-77.543819,0.0,59.0,106.0,,,,Byonics TinyTrack3,In Service,"Seq=979, A1=399, A2=637",
0,1533600293,2018-08-07T00:04:53Z,WC4J-3,N3HF-1?,3(0/1),0,;,517,/d,38.625833,-77.347500,,,,,,,APRSISCE win32 version,,,Dumfries Triangle VFD
0,1533600322,2018-08-07T00:05:22Z,WC4J-14,N3HF-1?,4(0/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,326.0,78.0,,,,Kenwood TM-D700,In Service,,
0,1533600324,2018-08-07T00:05:24Z,WC4J-3,N3HF-1?,4(1/1),0,;,510,/d,38.629167,-77.315167,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1533600325,2018-08-07T00:05:25Z,WC4J-14,N3HF-1?,4(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,326.0,78.0,,,,Kenwood TM-D700,In Service,,
0,1533600352,2018-08-07T00:05:52Z,WC4J-3,N3HF-1?,2(0/1),0,;,521,/d,38.751167,-77.480167,,,,,,,APRSISCE win32 version,,,Manassas Rescue SQD
0,1533600358,2018-08-07T00:05:58Z,NN3A-3,N3HF-1?,3(1/1),0,!,NN3A-3,/_,39.994000,-79.092167,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1533600365,2018-08-07T00:06:05Z,W5ODJ-5,N3HF-1?,3(1/1),0,!,W5ODJ-5,/#,39.236500,-77.665000,,,152.4,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,"Lovettsville, Virginia  "
0,1533600382,2018-08-07T00:06:22Z,WC4J-3,N3HF-1?,4(0/1),0,;,511,/d,38.786833,-77.508000,,,,,,,APRSISCE win32 version,,,Stonewall Jackson FD
0,1533600385,2018-08-07T00:06:25Z,WC4J-14,N3HF-1?,4(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,222.0,75.0,,,,Kenwood TM-D700,In Service,,NCC-1701A
0,1533600387,2018-08-07T00:06:27Z,WC4J-14,N3HF-1?,4(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,222.0,75.0,,,,Kenwood TM-D700,In Service,,NCC-1701A
0,1533600395,2018-08-07T00:06:35Z,W4ABN-3,N3HF-1?,3(1/1),0,`,W4ABN-3,/k,38.936777,-77.543821,0.0,59.0,107.0,,,,Byonics TinyTrack3,In Service,"Seq=980, A1=399, A2=637",
0,1533600412,2018-08-07T00:06:52Z,WC4J-3,N3HF-1?,4(0/1),0,;,523,/d,38.586500,-77.304833,,,,,,,APRSISCE win32 version,,,Dumfries Triangle VFD
0,1533600419,2018-08-07T00:06:59Z,NU3S-7,N3HF-1?,5(1/1),0,=,NU3S-7,/_,40.379167,-80.080000,,,,,,,Kenwood D710,,,
0,1533600423,2018-08-07T00:07:03Z,NU3S-7,N3HF-1?,5(1/1),0,',NU3S-7,/_,40.379167,-80.080000,0.0,,,,,,Kenwood TM-D710,In Service,,
0,1533600442,2018-08-07T00:07:22Z,WC4J-3,N3HF-1?,2(0/1),0,;,524,/d,38.831000,-77.663833,,,,,,,APRSISCE win32 version,,,PWC Station 25
0,1533600447,2018-08-07T00:07:27Z,WC4J-14,N3HF-1?,4(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,332.0,82.0,,,,Kenwood TM-D700,In Service,,
0,1533600449,2018-08-07T00:07:29Z,WC4J-14,N3HF-1?,3(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,332.0,82.0,,,,Kenwood TM-D700,In Service,,
0,1533600458,2018-08-07T00:07:38Z,N3HF-1,N3HF-1,4(1/1),0,!,N3HF-1,S#,38.684500,-77.418333,,,,,,,Kantronics KPC-3 rom versions,,,"/W3,VAn,Independent Hill VA /A=00354"
0,1533600473,2018-08-07T00:07:53Z,WC4J-3,N3HF-1?,3(1/1),0,;,Sentara,/h,38.636333,-77.286500,,,,,,,APRSISCE win32 version,,,Sentara NVA Medical Center
0,1533600476,2018-08-07T00:07:56Z,K4HAX-9,N3HF-1?,4(1/1),0,`,K4HAX-9,/>,38.850000,-77.383333,0.0,,,147.300,+600,146.2,Yaesu FTM-400DR,Off Duty,, Civilian Mode
0,1533600508,2018-08-07T00:08:28Z,WC4J-14,N3HF-1?,3(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,304.0,82.0,,,,Kenwood TM-D700,In Service,,
0,1533600510,2018-08-07T00:08:30Z,WC4J-14,N3HF-1?,5(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,304.0,82.0,,,,Kenwood TM-D700,In Service,,
0,1533600514,2018-08-07T00:08:34Z,W4ABN-3,N3HF-1?,3(1/1),0,`,W4ABN-3,/k,38.936775,-77.543821,0.0,59.0,107.0,,,,Byonics TinyTrack3,In Service,"Seq=981, A1=399, A2=637",Daniel - RTG
0,1533600526,2018-08-07T00:08:46Z,KM4KAW-9,N3HF-1?,3(1/1),0,:,KM4KAW-9,/>,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,SitRep: 11.28264 84.31f
0,1533600562,2018-08-07T00:09:22Z,WC4J-3,N3HF-1?,2(0/1),0,;,501,/d,38.752833,-77.469000,,,,,,,APRSISCE win32 version,,,Manassas Vol FD
0,1533600567,2018-08-07T00:09:27Z,N4DSL-3,N3HF-1,3(1/1),0,!,N4DSL-3,S#,38.444000,-78.734833,,,,,,,Kantronics KPC-3 rom versions,,,"/VAn,Wn Digi on Lairds Knob, VA A=3200"
0,1533600572,2018-08-07T00:09:32Z,WC4J-14,N3HF-1?,6(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,200.0,82.0,,,,Kenwood TM-D700,In Service,,
0,1533600574,2018-08-07T00:09:34Z,WC4J-14,N3HF-1?,4(1/1),0,`,WC4J-14,/k,38.787833,-77.511333,0.0,200.0,82.0,,,,Kenwood TM-D700,In Service,,
0,1533600581,2018-08-07T00:09:41Z,N3HF-1,N3HF-1,3(1/1),0,;,IRLP-4712,I0,39.040000,-76.992167,,,,443.450,,156.7,,,, N3HF-R
0,1533600592,2018-08-07T00:09:52Z,WC4J-3,N3HF-1?,5(1/1),0,;,502,/d,38.663333,-77.255667,,,,,,,APRSISCE win32 version,,,OWL VFD
