chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1537574402,2018-09-22T00:00:02Z,KC3KLJ-12,N3HF-1?,2(0/0),0,`,KC3KLJ-12,/[,39.222548,-77.785022,0.0,143.0,467.0,,,,Byonics TinyTrack3,In Service,"Seq=66, A1=364, A2=599",
0,1537574403,2018-09-22T00:00:03Z,KC3KLJ-12,W4VA-10,3(0/1),0,`,KC3KLJ-12,/[,39.222548,-77.785022,0.0,143.0,467.0,,,,Byonics TinyTrack3,In Service,"Seq=66, A1=364, A2=599",
0,1537574404,2018-09-22T00:00:04Z,WC4J-3,WC4J-3,4(0/0),0,;,515,/d,38.880667,-77.634000,,,,,,,APRSISCE win32 version,,,Evergreen FD
0,1537574405,2018-09-22T00:00:05Z,KC3KLJ-12,WC4J-3?,2(0/0),0,`,KC3KLJ-12,/[,39.222548,-77.785022,0.0,143.0,467.0,,,,Byonics TinyTrack3,In Service,"Seq=66, A1=364, A2=599",
0,1537574405,2018-09-22T00:00:05Z,WC4J-3,N3HF-1?,4(0/0),0,;,515,/d,38.880667,-77.634000,,,,,,,APRSISCE win32 version,,,Evergreen FD
0,1537574410,2018-09-22T00:00:10Z,K4DND-9,W4VA-10,4(0/0),0,`,K4DND-9,/j,38.087667,-78.470333,0.0,30.0,148.0,,,,Yaesu FTM-400DR,Off Duty,,
0,1537574424,2018-09-22T00:00:24Z,KG7AQY-10,W4VA-10,2(0/0),0,K,KG7AQY-10,/<,,,,,,,,,,,,
0,1537574424,2018-09-22T00:00:24Z,KG7AQY-10,N3HF-1,3(0/0),0,K,KG7AQY-10,/<,,,,,,,,,,,,
0,1537574431,2018-09-22T00:00:31Z,WB3ANQ-8,W4VA-10,2(0/0),0,`,WB3ANQ-8,\K,39.122333,-76.538000,4.0,239.0,42.0,,,,Kenwood TM-D710,In Service,,
0,1537574434,2018-09-22T00:00:34Z,WC4J-3,WC4J-3,4(0/0),0,;,518,/d,38.666000,-77.381833,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1537574438,2018-09-22T00:00:38Z,W4ABN-3,N3HF-1?,4(0/0),0,`,W4ABN-3,/k,38.936649,-77.544599,0.0,22.0,103.0,,,,Byonics TinyTrack3,In Service,"Seq=449, A1=365, A2=613",Daniel - RTG
0,1537574440,2018-09-22T00:00:40Z,W4ABN-3,WC4J-3?,3(0/0),0,`,W4ABN-3,/k,38.936649,-77.544599,0.0,22.0,103.0,,,,Byonics TinyTrack3,In Service,"Seq=449, A1=365, A2=613",Daniel - RTG
0,1537574444,2018-09-22T00:00:44Z,W4ABN-3,W4VA-10,1(0/0),0,`,W4ABN-3,/k,38.936649,-77.544599,0.0,22.0,103.0,,,,Byonics TinyTrack3,In Service,"Seq=449, A1=365, A2=613",Daniel - RTG
